elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
29,FORTH ST_130_id_5366,Secondary Collector,ac,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1,67.1
30,TAIPARI STREET_593_id_568,Secondary Collector,seal,78.66,78.66,78.66,78.66,78.66,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18,78.18
31,OLIVE STREET_7_id_289,Access,seal,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98,87.98
32,CASHMERE RD 1 EAST HENDERSONS RD_1840_id_457,Arterial,ac,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61,34.61
33,MARONAN ROAD_16550_id_371,Secondary Collector,seal,68.87,68.87,68.87,68.87,68.87,68.87,68.87,68.87,68.87,68.87,68.87,68.87,65.77,65.77,65.77,65.77
34,GALLAGHER DR_0_id_3989,Secondary Collector,seal,86.14,86.66,86.66,86.66,86.66,86.66,86.66,86.66,86.66,86.66,86.66,86.66,86.66,83.96,83.96,83.96
35,BEACH ROAD EAST_300_id_5069,Primary Collector,seal,63.06,63.06,63.06,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,64.18,59.53,59.53
36,LARK PLACE_5_id_2082,Low Volume,ac,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81,91.81
37,KOTARE LANE_126_id_5715,Low Volume,ac,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63,90.63
38,MEANDER DRIVE_577_id_385,Low Volume,ac,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1
39,WIGRAM RD1_1200_id_2621,Arterial,seal,47.86,47.86,47.86,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,33.64,30.22,30.22
40,RICHARD PEARSE A.L._8_id_1043,Low Volume,seal,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,91.82
41,WICKHAM PLACE_178_id_663,Low Volume,ac,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74,79.74
42,AITKEN STREET_681_id_8,Access,seal,81.05,81.05,81.05,81.05,81.05,81.05,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33,80.33
