elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
30,TAIPARI STREET_593_id_568,Secondary Collector,seal,0,268.87449,586.2781,952.21082,1381.85415,1909.83062,2536.14022,3287.12629,0,0,214.80795,309.91466,423.20078,767.15018,988.46909,1658.95341
31,OLIVE STREET_7_id_289,Access,seal,0,0,0,0,0,0,395.46,460.41098,537.7042,627.33964,1555.83927,1836.7226,2183.19511,2595.25679,3106.72043,0
32,CASHMERE RD 1 EAST HENDERSONS RD_1840_id_457,Arterial,ac,0,54.23855,123.4143,217.49942,363.69093,0,0,0,42.372,117.32292,169.16209,243.78226,372.77805,592.72598,939.857,1440.66303
33,MARONAN ROAD_16550_id_371,Secondary Collector,seal,159.12,159.12,159.12,159.12,1630.98,1870.34417,3383.82854,3921.77234,4532.5041,5234.04447,6103.78323,7173.10856,0,0,0,0
34,GALLAGHER DR_0_id_3989,Secondary Collector,seal,0,0,0,0,0,102.816,310.16545,365.34465,428.8129,502.69188,590.57501,692.46232,812.35572,0,0,47.56168
35,BEACH ROAD EAST_300_id_5069,Primary Collector,seal,173,349.2778,571.11065,875.59947,0,0,21.98039,49.75183,83.31431,201.97061,300.93547,614.8156,841.74113,1339.31802,1786.39368,0
36,LARK PLACE_5_id_2082,Low Volume,ac,222.72,320.92695,437.86526,0,0,11.06089,24.94752,41.65989,62.49565,94.63437,138.07605,192.82067,271.96464,615.30072,0,0
37,KOTARE LANE_126_id_5715,Low Volume,ac,1440,1583.96292,1744.69434,1925.69724,2151.94218,2423.42918,2753.24759,3150.14005,3614.10655,4145.14709,5474.81079,6380.88135,7471.18304,8745.71586,10204.47982,11852.18407
38,MEANDER DRIVE_577_id_385,Low Volume,ac,752.4,1117.26661,1541.21006,0,0,41.61814,94.55755,158.81822,250.2797,387.02623,569.05782,821.05004,1186.2549,1664.67241,2273.89463,3064.25708
39,WIGRAM RD1_1200_id_2621,Arterial,seal,8885,10474.27208,13059.7846,0,5367.89739,5742.24028,6237.23772,7330.17498,8592.362,10360.62527,14033.92662,19058.51996,25156.19844,33342.12854,43750.47177,53935.03281
40,RICHARD PEARSE A.L._8_id_1043,Low Volume,seal,0,137.592,155.68844,177.04256,282.37501,522.46428,598.25634,692.25668,804.4653,934.88219,1083.51518,1269.90255,0,0,17.63503,39.11681
41,WICKHAM PLACE_178_id_663,Low Volume,ac,554.4,655.91419,772.77327,904.97726,1032.34322,1153.35201,1268.00362,1376.29806,1610.37657,1728.41269,1843.28409,1954.99077,2063.53274,2168.90999,2272.18934,2378.6535
42,AITKEN STREET_681_id_8,Access,seal,0,72.70846,116.96469,167.82947,225.30279,293.65516,374.33201,469.14484,584.24672,0,0,35.43667,48.89615,64.83799,83.26219,136.4718
43,OWLES TCE_388_id_1819,Primary Collector,seal,192,198.76541,327.31193,370.27635,422.78422,682.75651,830.36535,1199.35962,0,0,22.42496,50.96924,85.63284,135.27727,280.36218,481.30503
44,HOODS ROAD_99_id_288,Secondary Collector,seal,18243.648,21626.57354,25365.34782,30175.87332,36178.80117,43374.13138,51223.26541,59101.26224,67040.30337,75072.80943,82824.37454,90153.54585,97060.32338,103568.14896,109730.60345,115738.69274
45,THE PARADE_00000,Access,seal,212.94313,212.94313,592.38313,655.28538,730.50631,1597.16271,2382.0097,2779.33974,3256.38104,3813.13361,0,0,53.37623,119.10214,197.17774,287.60302
46,TAYLOR STREET (TU)_0_id_922,Access,seal,0,30.42298,821.13183,991.53443,1186.56208,1420.35349,1700.0696,2025.7104,2397.2759,0,0,0,125.136,163.69818,1052.36081,1246.49309
47,KAIMANAWA STREET_215_id_268,Access,seal,3161.725,3853.64395,4570.80223,5314.20003,6099.92149,6936.09097,7822.70848,8759.77403,9757.54082,10795.47663,11822.7124,12839.24815,13845.08386,14840.21955,15825.06939,16812.3212
48,FORTUNE LANE_00000,Low Volume,ac,154.1733,170.64205,190.48208,213.6934,240.27602,270.22992,312.37238,367.99999,437.11276,519.71068,623.18093,1260.58127,0,0,26.47175,60.19987
49,HASSALL STREET_851_id_390,Primary Collector,ac,0,12.55498,27.61918,45.19258,65.93306,92.22305,126.17868,0,0,0,0,0,14.58,39.04808,48.66616,60.26222
50,SANDHURST DRIVE_433_id_1031,Arterial,ac,948.75,2904.8484,4286.70553,0,0,233.33679,577.31289,1298.89958,2596.4203,5672.86749,9448.5735,14780.04892,20464.03232,25366.30595,29502.51881,33226.40014
51,JUNCTION ROAD_2820_id_313,Access,seal,0,1206.05137,2612.01345,4217.88624,6023.66974,8029.36395,10314.78175,13142.2563,16565.57615,20784.1854,25802.4375,31736.02322,39151.13089,48050.1735,58433.15102,70488.55277
52,TRIPP SETTLEMENT ROAD_5850_id_953,Access,seal,0,277.17451,596.83778,958.98982,1363.63062,1810.76018,2300.37851,2853.47294,3519.76086,4354.68658,5359.56735,0,0,442.47279,798.81517,2645.55128
53,QUARRY ROAD_9200_id_487,Low Volume,seal,0,399.76978,861.09224,1383.96737,1968.39518,2614.37567,3321.90883,4128.48587,5101.10563,6315.87932,7776.86371,9484.0588,11437.46459,13749.35228,16496.24285,19713.13138
54,OBAN ROAD_15_id_426,Access,seal,349.6,624.85133,684.052,753.68307,833.74455,1480.31314,1917.54993,2254.75241,2648.04959,3142.48287,3750.59859,4472.39672,5329.07057,6383.38913,7661.51811,9164.0259
55,PEEL FOREST ROAD_10884_id_209,Secondary Collector,seal,292.8,310.54523,1273.28837,1444.08994,1644.47159,2408.5298,2796.23679,3230.34727,3768.04029,4440.87704,0,0,0,0,0,0
56,TAIEPA RD_895_id_5154,Access,seal,0,1525.90604,1792.11091,2098.24252,2444.30085,0,0,0,691.48464,1668.84406,1984.39964,2347.64205,2758.57129,3241.50436,0,0
57,WALTHAM RD 3 EAST_298_id_2553,Regional,ac,29733.04653,42856.81557,53517.64406,61600.20013,67968.7282,73108.19101,77197.37199,81049.41493,84711.0919,88215.12991,91464.81799,0,0,0,0,410.38387
58,CHAPMAN STREET (METHVEN)_100_id_113,Access,seal,999,1310.67235,1678.21293,2101.62174,2580.89879,3194.2454,3948.522,4862.57934,6001.06356,7433.29676,0,0,67.75912,151.6597,251.70172,367.88521
59,MOFFAT ROAD_618_id_397,Regional,ac,0,115.87575,266.57906,463.04433,991.72653,1603.14765,0,0,0,0,372.96,514.47822,699.74819,979.78404,1414.03177,2278.05284
60,MAYFIELD LANE_0_id_379,Low Volume,ac,285.12,346.01105,426.80117,0,0,15.35391,34.82061,58.40013,90.93133,139.91375,205.34739,292.70242,421.1855,590.79661,802.79835,1080.60496
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,141.44,141.44,1414.4,1650.86415,1948.53888,4174.43219,5763.69237,7900.87957,10594.52296,12997.95894,16135.53639,20065.43618,24965.12808,31135.2932,38624.25888,47450.70301
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,0,238.5,302.00706,386.15004,862.42761,1153.32758,1542.81409,2486.46309,0,0,47.51311,108.52863,183.04658,438.33368,1010.67176,1542.27378
63,INLAND RD_24440,Primary Collector,seal,1214.92053,1214.92053,8290.50453,9634.44524,13217.82936,19257.96734,22415.28183,26401.23373,31459.79552,37590.96719,44794.74875,53169.05642,64094.43182,77881.40543,94569.77406,114159.53773
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,0,27.62118,59.3339,95.13816,135.03395,179.02128,227.10015,279.42619,341.03783,418.68543,512.69917,0,0,45.18066,81.66859,272.83636
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,0,0,0,0,0,87.984,225.4838,377.23199,495.29189,567.05872,647.31084,736.07753,837.62265,0,0,0
66,MURCHISON DR_198_id_633,Access,seal,528.05926,748.16731,1004.18056,1296.09901,1627.16191,2034.08732,2525.39672,3107.09121,3840.24146,0,0,215.18949,471.60471,644.36695,1552.99491,1918.50714
67,VOGEL ST_98_id_5652,Access,seal,12,122.15797,252.19822,402.12076,582.61656,805.51261,1074.25028,1420.9748,0,0,112.81994,182.56322,265.98336,364.76754,588.57346,805.40524
68,DOWNS ROAD_624_id_260,Access,seal,60.2,60.2,60.2,60.2,423.206,467.52087,521.07402,583.86545,1401.26748,1579.69599,1809.00443,2089.19278,2420.26106,2802.20925,0,0
69,BOWMONT ST_735_id_5257,Access,seal,0,576.954,1868.57576,3030.86662,3562.46698,4214.75041,4998.61132,0,0,0,338.47968,447.35266,2856.74461,3398.97943,4074.09648,4905.46397
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,9104.82,9744.7819,10406.09524,11088.76002,11794.71831,12533.02264,13311.48239,14130.09756,14992.54463,15933.53797,16956.60343,18061.741,19248.95068,20531.38513,21913.5156,23409.68933
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,2238.73684,2564.68931,0,1124.93111,1176.35738,1241.64272,1320.78713,1431.33325,1663.84364,1901.68934,2388.84649,3001.5462,3658.93418,4484.8704,5552.86248,6862.91042
