elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,0,0.23,0.51,0.85,1.24,1.83,2.64,3.67,5,0,0,0.22,0.49,0.81,1.19,1.73
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,0,0.33,0.76,1.28,2.18,3.47,0,0,0,0,1.5,1.87,2.35,3.03,4.12,5.62
142,EAST STREET_1375_id_182,Arterial,ac,0,0.38,0.89,1.61,2.82,0,0,0,0,1.5,1.98,2.6,3.74,5.38,8.04,11.98
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,0.5,2,0,0,0,0,0,0,0,0,0,1.5,1.65,1.82,2.01,2.22
144,LEADER RD WEST_08000,Secondary Collector,seal,0,0.15,0.34,0.55,0.79,1.06,1.38,1.82,0,0,0,0,0,0,0,0
145,GORDON STREET_497_id_123,Access,seal,0,0.24,0.55,0.91,1.36,2.05,2.98,0,0,0,0,0,0,0,0,1.5
146,LINE ROAD_10114_id_344,Secondary Collector,seal,0,0,0,0,1.5,1.68,1.88,2.13,2.4,2.71,3.15,3.72,4.43,5.27,6.3,7.67
147,WINCHESTER AVENUE_00000,Low Volume,seal,1.17,1.71,2.41,3.27,0,0,0,0,0,0,0,0,0,1.5,1.65,1.82
148,MAFFEYS RD_143_id_1490,Secondary Collector,seal,0,0,0,1.5,1.83,2.24,2.75,3.58,4.74,6.26,8.59,11.72,15.7,20.97,27.53,35.22
149,LEINSTER AVENUE_6_id_314,Access,ac,0,0,1.5,1.71,1.97,2.27,2.62,3.1,3.76,4.6,5.62,6.99,8.81,11.07,0,0
150,TAKAHE STREET_4_id_344,Access,seal,0,0,0,0,0,1.5,1.68,1.89,2.13,2.4,2.71,3.15,3.72,4.42,5.25,0
151,ESTUARY VIEW ROAD_18_id_1526,Access,ac,2.5,3.55,5,6.89,0,0,0.31,0.72,1.22,2.03,3.2,4.74,7.2,10.57,14.95,20.8
152,HUNTINGDON AVENUE_1078_id_5030,Low Volume,seal,0,1.5,1.74,2.02,2.34,2.74,3.32,0,0,0,0,1.5,1.64,1.79,1.97,2.17
153,ELM CRES_0_id_5351,Access,seal,1.26,1.8,2.49,3.35,4.37,0,0,0,0,0,1.5,1.64,1.81,2,2.2,2.43
154,BUCCLEUGH ST_193_id_383,Access,seal,0,0,1.5,1.76,2.07,2.44,2.94,3.66,4.6,0,0,0,0,1.5,1.64,1.81
155,HILLSTONE AVENUE_4_id_237,Access,seal,0,0.23,0.52,0.87,1.28,1.91,2.77,3.86,0,0,0,0,0,0,0,0
156,EARL ROAD_1680_id_265,Primary Collector,seal,0,0.16,0.35,0.58,0.83,1.12,1.49,1.99,2.61,0,0,0,0,0,0,0
157,GARGAN ROAD_327_id_2174,Access,ac,0,0,0,0,1.5,1.64,1.79,1.97,2.17,2.38,2.62,0,0,0,0,0
158,R72 - GERALDINE-ARUNDEL ROAD_4600_id_1695,Primary Collector,seal,0,0,0,0,1.5,1.71,1.96,2.25,2.57,3.03,0,0,0,0,0,0
159,GRANGE ROAD_1654_id_196,Primary Collector,seal,0,0.75,2.12,4.81,0,0,0,0,0,1.5,1.84,2.25,2.79,3.63,4.78,0
160,HANRAHAN STREET_435_id_253,Access,block,0,0.17,0.37,0.61,0.89,1.19,1.61,2.17,2.87,0,0,0,0,0,0,0
161,JETTY ROAD_0_id_449,Arterial,seal,0,0.22,0.5,0.83,1.21,1.77,2.54,3.52,4.75,6.5,0,0,0.22,0.48,0.8,1.17
162,DOUGLAS ST_14_id_257,Primary Collector,ac,75,0,0,0,0,0,1.5,1.86,2.3,2.93,3.88,5.16,6.98,0,0,0.49
163,ELM STREET_00238,Access,seal,81.61,84.05,86.26,88.23,89.97,91.48,92.75,93.9,94.95,95.91,96.77,97.54,98.22,0,0,0
164,CHERTSEY LINE ROAD_1191_id_119,Access,seal,0,0.14,0.3,0.49,0.7,0.93,1.19,1.53,1.96,2.49,3.11,3.83,4.69,5.79,7.13,8.7
