elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
34,GALLAGHER DR_0_id_3989,Secondary Collector,seal,8.4,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.53,4.53,4.53
35,BEACH ROAD EAST_300_id_5069,Primary Collector,seal,13.7,13.7,13.7,13.7,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,5.91
36,LARK PLACE_5_id_2082,Low Volume,ac,17.9,17.9,17.9,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.22,9.06,9.06
37,KOTARE LANE_126_id_5715,Low Volume,ac,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8
38,MEANDER DRIVE_577_id_385,Low Volume,ac,24.9,24.9,24.9,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41
39,WIGRAM RD1_1200_id_2621,Arterial,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,RICHARD PEARSE A.L._8_id_1043,Low Volume,seal,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.73,11.6,11.6,11.6,11.6
41,WICKHAM PLACE_178_id_663,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
42,AITKEN STREET_681_id_8,Access,seal,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,10,10,10,10,10,10,10
43,OWLES TCE_388_id_1819,Primary Collector,seal,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1
44,HOODS ROAD_99_id_288,Secondary Collector,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,THE PARADE_00000,Access,seal,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.65,8.51,8.51,8.51,8.51,8.51,8.51
46,TAYLOR STREET (TU)_0_id_922,Access,seal,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.47,4.47,4.47,4.47,4.47,4.47,4.47
47,KAIMANAWA STREET_215_id_268,Access,seal,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71
48,FORTUNE LANE_00000,Low Volume,ac,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.3,12.92,12.92,12.92,12.92
49,HASSALL STREET_851_id_390,Primary Collector,ac,10.2,10.2,10.2,10.2,10.2,10.2,10.2,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36,5.36
50,SANDHURST DRIVE_433_id_1031,Arterial,ac,8.6,8.6,8.6,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37,5.37
51,JUNCTION ROAD_2820_id_313,Access,seal,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
52,TRIPP SETTLEMENT ROAD_5850_id_953,Access,seal,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,3.23,3.23,3.23,3.23,3.23
53,QUARRY ROAD_9200_id_487,Low Volume,seal,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6
54,OBAN ROAD_15_id_426,Access,seal,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06,10.06
55,PEEL FOREST ROAD_10884_id_209,Secondary Collector,seal,6.44,6.44,6.44,6.44,6.44,6.44,6.44,6.44,6.44,6.44,6.2,6.2,6.2,6.2,6.2,6.2
56,TAIEPA RD_895_id_5154,Access,seal,3.1,3.1,3.1,3.1,3.1,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.71,2.56,2.56
57,WALTHAM RD 3 EAST_298_id_2553,Regional,ac,1,1,1,1,1,1,1,1,1,1,1,4.37,4.37,4.37,4.37,4.37
58,CHAPMAN STREET (METHVEN)_100_id_113,Access,seal,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,11.93,11.93,11.93,11.93,11.93,11.93
59,MOFFAT ROAD_618_id_397,Regional,ac,5,5,5,5,5,5,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72
60,MAYFIELD LANE_0_id_379,Low Volume,ac,23.4,23.4,23.4,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65
63,INLAND RD_24440,Primary Collector,seal,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,3.49,3.49,3.49,3.49,3.49
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,8.05,7.82,7.82,7.82
66,MURCHISON DR_198_id_633,Access,seal,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,4.36,4.36,4.36,4.36,4.36,4.36,4.36
67,VOGEL ST_98_id_5652,Access,seal,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,9.27,9.27,9.27,9.27,9.27,9.27,9.27,9.27
68,DOWNS ROAD_624_id_260,Access,seal,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.39,11.39
69,BOWMONT ST_735_id_5257,Access,seal,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36,4.36
