elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
186,KLONDYKE ROAD_0_id_324,Low Volume,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187,HAREWOOD RD 1 PAPANUI TO GREERS RD_921_id_1064,Arterial,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188,CHEYNE ST_0_id_5286,Low Volume,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189,PAKIHI RD_0_id_4793,Access,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190,LOWER DOWNS ROAD_7416_id_354,Access,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,METHVEN CHERTSEY ROAD_14000_id_186,Secondary Collector,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192,DOMAIN AVENUE (TU)_475_id_249,Secondary Collector,seal,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
193,GUSCOTT ROAD_1300_id_369,Access,seal,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
194,TAUNTON WAY_00000,Low Volume,ac,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
195,KEYS STREET_00000,Access,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196,WRENS ROAD_2493_id_5012,Access,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197,SEVENTEENTH AVENUE_1091_id_519,Primary Collector,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198,ARNCLIFF ST_0_id_120,Access,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199,AMEER STREET_263_id_19,Low Volume,seal,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
200,AINTREE PLACE_13_id_7,Low Volume,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,KESTREL AVENUE_5_id_1219,Secondary Collector,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202,MAIDSTONE RD_1847_id_1495,Primary Collector,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203,MOORHOUSE AVE 7 SOUTH O/BRIDGE_188_id_2850,Regional,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204,RACECOURSE ROAD_00023,Access,seal,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
205,BEACONSFIELD FLAT ROAD_1318_id_65,Low Volume,seal,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
206,ANNETTS ROAD_1720_id_28,Access,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207,LEET ST_1049_id_5459,Secondary Collector,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208,BUCHANANS RD_1670_id_385,Arterial,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209,MAELOR PL_0_id_4848,Low Volume,ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210,ARUNDEL-BELFIELD ROAD_1000_id_36,Secondary Collector,seal,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
211,THOMSON STREET_1810_id_592,Low Volume,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,PEEL FOREST ROAD_9500_id_209,Secondary Collector,seal,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
213,CARTWRIGHT ROAD_650_id_158,Primary Collector,seal,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
