elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
39,WIGRAM RD1_1200_id_2621,Arterial,seal,0.19,0.31,0.46,0,0,0,0,0,0,0,0.1,0.28,0.49,0.74,0,0
40,RICHARD PEARSE A.L._8_id_1043,Low Volume,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,WICKHAM PLACE_178_id_663,Low Volume,ac,0,0,0,0,0,0,0,0,0.1,0.21,0.34,0.48,0.64,0.81,0.99,1.19
42,AITKEN STREET_681_id_8,Access,seal,0,0.1,0.21,0.33,0.46,0.61,0,0,0,0,0,0,0,0,0,0
43,OWLES TCE_388_id_1819,Primary Collector,seal,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
44,HOODS ROAD_99_id_288,Secondary Collector,seal,0,0,0,0,0,0,0,0,0,0,0.1,0.23,0,0,0,0
45,THE PARADE_00000,Access,seal,0,0,0,0,0,0,0.1,0.21,0.34,0.48,0.64,0.81,0,0,0,0
46,TAYLOR STREET (TU)_0_id_922,Access,seal,0,0,0.1,0.21,0.33,0.47,0.62,0.79,0,0,0,0,0,0.1,0.23,0.38
47,KAIMANAWA STREET_215_id_268,Access,seal,1.19,0,0,0.6,0.82,1.08,1.38,1.72,2.22,2.89,3.71,4.7,6.04,0,0,2
48,FORTUNE LANE_00000,Low Volume,ac,0,0,0,0,0,0,0,0,0,0,0,0.1,0.21,0.33,0.46,0.61
49,HASSALL STREET_851_id_390,Primary Collector,ac,0,0.11,0.24,0.38,0.54,0.72,0.91,1.12,1.37,1.68,2.06,2.5,3.01,3.58,4.23,5.01
50,SANDHURST DRIVE_433_id_1031,Arterial,ac,0,0.1,0.22,0.37,0.52,0.7,0.89,1.1,1.34,1.65,2.03,2.48,2.99,3.57,4.22,5.02
51,JUNCTION ROAD_2820_id_313,Access,seal,0,0.1,0.22,0.36,0.51,0.67,0.85,0,0,0,0,0,0,0,0.1,0.24
52,TRIPP SETTLEMENT ROAD_5850_id_953,Access,seal,0,0.1,0.22,0.35,0.5,0.66,0.84,1.03,1.24,1.5,1.82,0,0,0.91,1.12,1.36
53,QUARRY ROAD_9200_id_487,Low Volume,seal,0,0.1,0.22,0.35,0.5,0.66,0.83,1.02,1.23,1.49,0,0,0.74,0.94,1.18,1.45
54,OBAN ROAD_15_id_426,Access,seal,0,0,0,0,0,0,0.1,0.22,0.35,0.5,0.66,0,0,0,0,0
55,PEEL FOREST ROAD_10884_id_209,Secondary Collector,seal,0,0,0,0,0,0.1,0.21,0.34,0.49,0,0,0,0,0,0,0
56,TAIEPA RD_895_id_5154,Access,seal,0,0.1,0.21,0.33,0.47,0.62,0,0,0,0,0.1,0.23,0.39,0.56,0.75,0.96
57,WALTHAM RD 3 EAST_298_id_2553,Regional,ac,0,0,0.1,0.25,0.43,0.63,0.86,1.12,1.42,1.83,2.35,2.98,3.72,4.57,0,0
58,CHAPMAN STREET (METHVEN)_100_id_113,Access,seal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,MOFFAT ROAD_618_id_397,Regional,ac,0,0,0,0,0.1,0.23,0.39,0.56,0.75,0.97,1.2,1.49,1.86,2.3,2.83,3.43
60,MAYFIELD LANE_0_id_379,Low Volume,ac,0,0,0,0,0,0.1,0.21,0.33,0.47,0.63,0.79,0.98,1.18,1.41,1.7,2.05
