elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
87,PRESTONS RD_4510_id_1934,Arterial,seal,14.69,0,0,0.34,0.78,1.33,2.28,3.65,5.63,8.65,12.7,18.21,0,0,0.35,0.82
88,SUMMIT RD_24806_id_2327,Access,seal,0,0.14,0.3,0.48,0.69,0.92,0,0,0,0,1.5,1.62,1.75,1.91,2.08,2.26
89,HERBERT STREET_802_id_139,Access,seal,0,0.32,0.74,1.25,0,0,0,0,0,0,0,1.5,1.69,1.91,2.17,2.46
90,POOLES ROAD_402_id_471,Secondary Collector,ac,7.5,9.78,12.77,16.51,21.39,27.42,34.58,41.43,47.8,53.71,59.14,64.09,68.58,72.59,76.17,79.45
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,0,0,0,0,0,0,0,1.5,1.68,0,0,0,0,0,1.5,1.66
92,CANAL ROAD_3000_id_151,Regional,seal,0,0.21,0.46,0.76,1.1,0,0,0,0,0,0,0,0,1.5,1.65,0
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,0,0.3,0.7,1.18,1.93,3.04,4.5,6.75,9.87,13.87,19.25,26.03,34.04,41.47,48.32,0
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,0,0.13,0.28,0.45,0.65,0.87,1.1,1.39,1.77,2.23,2.78,0,0,0,0,0
95,STEWART ST_0_id_2297,Secondary Collector,seal,6.9,0,0,0.28,0.65,1.09,1.74,2.7,3.98,5.82,8.44,11.85,16.27,21.95,28.89,36.3
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,0,0.59,0,0,0,0,0,1.5,1.75,2.06,2.43,2.89,3.6,0,0,0
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,3.23,3.53,3.93,4.46,5.13,5.94,6.88,8.16,9.77,11.71,13.99,16.67,19.9,23.65,27.94,32.77
98,PINEHAVEN RD/WYNDHAM RD ROUNDABOUT_00000,Primary Collector,ac,0,0.26,0.59,1,1.53,2.35,3.44,4.85,6.95,9.74,13.23,17.77,23.42,30.18,37.07,43.5
99,AROWHENUA STATION ROAD_1550_id_32,Secondary Collector,seal,0,0,0,0,0,0,0,1.5,1.68,1.89,2.14,2.41,2.73,3.17,3.73,0
100,WINCHESTER-HANGING ROCK ROAD_12500_id_1015,Access,seal,0,0,0,0,0,0,0,1.5,1.67,1.87,2.1,2.36,2.65,3.05,3.55,4.17
101,WHARF STREET_267_id_661,Primary Collector,seal,6.76,11.03,17.68,28.11,40.96,52.24,0,0,0,0,0,0,1.5,1.76,2.09,2.48
102,BUSCOT GATE_0_id_404,Low Volume,ac,29.79,33.9,37.84,41.62,45.23,48.68,51.96,55.07,58.02,0,0,0,0,0,0,0
103,RABY LANE_0_id_7095,Access,ac,0,0,0,0,1.5,1.7,1.94,2.22,2.54,2.96,3.54,4.26,5.15,6.23,7.7,9.56
104,TANCRED STREET (RAKAIA)_714_id_730,Low Volume,seal,0,0.18,0.39,0.64,0.93,1.25,1.71,2.32,3.07,0,0,0,0,0,1.5,1.64
105,WHITBY ST_216_id_2610,Secondary Collector,seal,0,0.16,0.35,0.57,0.82,0,0,0,0,0,1.5,1.63,1.77,1.94,2.12,2.33
106,MCLEANS ISLAND RD_8778_id_1588,Primary Collector,seal,0,0.18,0.4,0.66,0,0,0,0,0,0,0,0,0,1.5,1.65,0
107,THOMPSONS TRACK_22500_id_591,Primary Collector,seal,0,0,0,0,0,0,0,0,0,0,1.5,1.64,0,0,0,0
108,HINDS RIVER ROAD_0_id_282,Low Volume,seal,0,0.12,0.27,0.43,0.61,0.81,1.03,1.28,1.61,2.01,2.49,0,0,0,0,0
109,VICTORIA AVE_502_id_5648,Arterial,ac,166.67,167.92,169.18,170.44,171.69,172.95,174.2,175.46,0,0,0,1.5,2.2,3.48,5.66,9.75
110,BONNINGTONS ROAD_1179_id_71,Low Volume,seal,0,0,0,0,1.5,1.64,1.8,1.97,2.17,2.38,2.62,2.92,3.31,3.77,4.3,0
111,BREMNERS ROAD_0_id_77,Primary Collector,ac,20,27.31,35.22,42.54,49.26,55.39,60.93,65.88,70.23,74.1,77.61,80.74,83.51,85.9,87.92,89.57
112,FLINDERS RD_649_id_2729,Access,seal,0,0.23,0.51,0,0,0,0,0,1.5,1.67,1.86,2.07,2.31,2.58,0,0
113,ELLES RD_3341_id_5350,Arterial,ac,136.56,137.81,139.06,140.31,141.56,142.81,144.06,145.31,146.56,147.81,149.06,150.31,151.56,0,0,0
114,FOURTH AVENUE (WEST)_251_id_176,Low Volume,ac,18.52,25.64,32.61,39.09,45.1,50.62,55.66,60.21,64.28,67.9,71.23,74.24,76.96,79.37,81.49,83.3
115,HAY ST_628_id_1101,Primary Collector,seal,0.41,0.75,0,0,0,0,0,0,1.5,1.74,2.04,2.38,2.81,0,0,0
116,STRICKLAND ST_722_id_2315,Primary Collector,ac,63.64,68.05,71.98,75.53,78.7,81.48,83.89,85.92,87.56,88.99,90.28,91.41,92.39,93.21,93.88,94.4
117,AVON RD_0_id_5094,Secondary Collector,seal,0,0,0,0,1.5,1.79,2.15,2.58,3.23,4.16,5.35,7.03,9.39,12.44,0,0
118,FERGUSSON DRIVE_07197,Arterial,ac,1.13,1.65,2.45,3.74,5.55,8.6,12.91,18.93,26.96,36.49,45.18,53.03,60.05,66.23,71.57,76.2
119,HARRIER STREET_510_id_212,Low Volume,ac,73.33,77.24,80.72,83.93,86.87,89.53,91.92,94.04,95.89,97.46,98.77,99.97,101.06,102.04,102.91,103.67
120,MANUWAI DRIVE_612_id_356,Low Volume,ac,0,0.2,0.45,0.75,1.09,1.55,2.19,3.02,4.03,5.38,7.19,9.46,12.2,15.55,19.65,24.48
121,LAGUNA GARDENS_92_id_3466,Low Volume,ac,4.14,5.46,7.17,9.27,11.75,14.74,18.35,22.59,27.44,32.77,37.84,42.65,47.21,51.51,55.55,59.33
122,OKA STREET_4_id_1438,Low Volume,ac,0,0,1.5,1.7,1.93,2.21,2.52,2.92,3.48,4.19,5.05,6.1,7.53,9.34,11.54,14.13
123,MAYFIELD KLONDYKE ROAD_1056_id_377,Access,seal,0,0.15,0.33,0.54,0.77,1.04,1.34,0,0,0,0,0,0,0,1.5,1.63
124,LEWIS ST_851_id_5462,Access,seal,1.65,2.14,2.87,3.86,0,0,0,0,1.5,1.65,1.83,2.03,2.27,2.52,0,0
125,DOME ST_618_id_5322,Access,seal,2.75,3.69,4.86,0,0,0,0,0,0,0,0,0,0,1.5,1.67,1.86
126,WINCHESTER-HANGING ROCK ROAD_8743_id_1015,Access,seal,0,0,0,0,0,0,0,0,0,0,1.5,1.63,1.77,1.94,2.12,2.32
127,MESSINES AVENUE_00762,Primary Collector,seal,0,0.22,0,0,0,0,0,0,0,0,1.5,1.65,1.82,0,0,0
128,OXFORD STREET_0_id_457,Access,seal,0,0.21,0.48,0.79,1.16,1.68,2.39,3.31,0,0,0,0,0,0,0,0
129,WAIMARIE ST EXTN_0_id_7119,Access,ac,5.33,7.06,9.19,11.73,14.78,18.48,22.82,27.8,33.19,38.31,43.17,47.76,52.08,56.14,0,0
130,MARINE PARADE_695_id_359,Primary Collector,ac,0,0.33,0.76,1.29,2.2,3.51,5.35,8.19,12.03,17.18,23.93,32.27,40.31,47.7,54.43,60.49
131,TAURIKURA DRIVE (EASTBOUND)_918_id_2139,Arterial,seal,0,0.38,0.87,1.57,2.76,4.42,0,0,0,0,0,0,1.5,1.69,1.92,2.19
132,SCHOOL RD_01022,Secondary Collector,seal,0,0,0,0,1.5,1.65,1.83,2.04,2.27,2.54,2.85,3.27,3.8,4.44,0,0
133,LEADER RD EAST_11200,Secondary Collector,seal,0,0,0,0,1.5,1.67,1.87,2.09,2.34,2.61,0,0,0,0,0,0
134,BAY RD_3223_id_5171,Primary Collector,ac,31.33,43.21,53.78,63.04,70.99,77.62,83.21,87.99,91.95,95.08,97.39,99.36,100.99,102.29,103.27,104
135,ALPINE AVE_00000,Access,seal,0.18,1.68,1.93,2.24,2.59,3.07,3.75,4.63,5.7,0,0,0.21,0.47,0.78,1.14,1.64
136,ISABELLA ST_243_id_5417,Primary Collector,seal,0.1,0.1,0.1,1.6,2.03,2.6,3.53,5.02,7.29,10.98,0,0,0.31,0.71,1.21,2
137,KELLAND HILL ROAD_400_id_470,Primary Collector,seal,0,0,0,0,0,1.5,1.75,2.06,2.41,2.88,3.55,4.44,5.53,7.04,0,0
138,OPAKI KAIPARORO ROAD_2880_id_208,Access,seal,1.46,1.62,1.81,2.04,2.3,2.59,2.97,3.47,4.11,4.87,0,0,0,0,0,0
139,ANDREW STREET (TU)_6_id_21,Access,seal,0,0.25,0.57,0,0,0,0,1.5,1.65,1.83,2.04,2.27,2.53,0,0,0
140,ENDEAVOUR AVENUE_11_id_155,Access,seal,0,0.23,0.51,0.85,1.24,1.83,0,0,0,0,0,0,0,0,0,1.5
141,ALEXANDER RD/DANTE RD ROUNDABOUT_00000,Primary Collector,ac,0,0.33,0.76,1.28,2.18,3.47,5.27,8.06,11.83,16.88,23.5,31.71,39.75,47.15,53.89,59.97
142,EAST STREET_1375_id_182,Arterial,ac,0,0.38,0.89,1.61,2.82,4.53,7.34,11.38,16.96,24.52,34.05,42.83,50.79,57.93,64.25,69.75
143,BALCAIRN AMBERLEY RD_05082,Primary Collector,seal,0.5,2,2.22,0,0,0,0,0,0,0,0,0,1.5,1.65,0,0
144,LEADER RD WEST_08000,Secondary Collector,seal,0,0.15,0.34,0.55,0.79,1.06,1.38,0,0,0,0,0,0,0,0,0
145,GORDON STREET_497_id_123,Access,seal,0,0.24,0.55,0.91,1.36,0,0,0,0,0,0,0,0,1.5,1.67,1.86
146,LINE ROAD_10114_id_344,Secondary Collector,seal,0,0,0,0,1.5,1.68,1.88,2.13,0,0,0,0,0,0,0,0
147,WINCHESTER AVENUE_00000,Low Volume,seal,1.17,1.71,2.41,3.27,0,0,0,0,0,0,0,0,0,1.5,1.65,1.82
148,MAFFEYS RD_143_id_1490,Secondary Collector,seal,0,0,0,1.5,1.83,2.24,2.75,3.58,4.74,6.26,0,0,0.25,0.56,0.94,1.42
149,LEINSTER AVENUE_6_id_314,Access,ac,0,0,1.5,1.71,1.97,2.27,2.62,3.1,3.76,4.6,5.62,6.99,8.81,11.07,13.78,17.1
150,TAKAHE STREET_4_id_344,Access,seal,0,0,0,0,0,1.5,1.68,1.89,2.13,2.4,2.71,3.15,3.72,4.42,5.25,6.26
151,ESTUARY VIEW ROAD_18_id_1526,Access,ac,2.5,3.55,5,6.89,9.22,12,15.42,19.55,24.38,29.92,35.42,40.63,45.54,50.16,54.5,58.54
152,HUNTINGDON AVENUE_1078_id_5030,Low Volume,seal,0,1.5,1.74,2.02,2.34,2.74,3.32,4.06,0,0,0,0,1.5,1.64,1.79,1.97
153,ELM CRES_0_id_5351,Access,seal,1.26,1.8,2.49,3.35,0,0,0,0,0,1.5,1.64,1.81,1.99,2.2,2.43,2.69
154,BUCCLEUGH ST_193_id_383,Access,seal,0,0,1.5,1.76,2.07,2.44,2.94,3.66,4.6,0,0,0,0,1.5,1.64,1.81
155,HILLSTONE AVENUE_4_id_237,Access,seal,0,0.23,0,0,0,0,0,0,0,0,0,1.5,1.65,1.84,2.04,2.27
156,EARL ROAD_1680_id_265,Primary Collector,seal,0,0.16,0.35,0.58,0.83,0,0,0,0,0,0,0,0,0,1.5,1.64
157,GARGAN ROAD_327_id_2174,Access,ac,0,0,0,0,1.5,1.64,1.79,1.97,2.17,2.38,2.62,2.93,3.31,3.78,4.33,4.96
158,R72 - GERALDINE-ARUNDEL ROAD_4600_id_1695,Primary Collector,seal,0,0,0,0,1.5,1.71,1.96,2.25,0,0,0,0,0,0,0,0
159,GRANGE ROAD_1654_id_196,Primary Collector,seal,0,0.75,2.12,4.81,0,0,0,0,0,1.5,1.84,2.25,2.79,3.63,4.78,0
160,HANRAHAN STREET_435_id_253,Access,block,0,0.17,0.37,0.61,0.89,1.19,1.61,2.17,2.87,3.7,4.7,6.05,7.73,9.77,12.14,14.97
161,JETTY ROAD_0_id_449,Arterial,seal,0,0.22,0.5,0.83,1.21,1.77,2.54,3.52,4.75,6.5,8.79,0,0,0.22,0.49,0.81
162,DOUGLAS ST_14_id_257,Primary Collector,ac,75,82.59,0,0,0,0,0,1.5,1.86,2.31,2.95,3.91,5.21,7.07,9.74,13.22
163,ELM STREET_00238,Access,seal,81.61,84.05,86.26,88.23,89.97,91.48,92.75,93.9,94.95,95.91,96.77,97.54,98.22,0,0,0
164,CHERTSEY LINE ROAD_1191_id_119,Access,seal,0,0.14,0.3,0.49,0.7,0.93,1.19,1.53,1.96,2.49,0,0,0,0,0,0
165,R72 - WINCHESTER-GERALDINE ROAD_8000_id_1020,Arterial,seal,0,0.18,0.41,0,0,0,0,0,0,0,0,1.5,1.63,0,0,0
166,PONDEROSA GROVE_00000,Low Volume,seal,0,0.23,0.5,0.81,1.18,1.72,0,0,0,0,0,0,0,0,0,1.5
167,BARROW ST EAST_214_id_1750,Access,seal,0.03,1.53,1.84,2.22,2.67,3.39,0,0,0,0,1.5,1.66,1.84,2.06,2.3,2.57
168,OLD NORTH ROAD_6_id_671,Arterial,ac,9.52,13.58,19.07,26.05,34.3,41.93,48.95,0,0,0,0,1.5,1.86,2.31,2.92,3.93
