elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
29,FORTH ST_130_id_5366,Secondary Collector,ac,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1
30,TAIPARI STREET_593_id_568,Secondary Collector,seal,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
31,OLIVE STREET_7_id_289,Access,seal,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,11.3
32,CASHMERE RD 1 EAST HENDERSONS RD_1840_id_457,Arterial,ac,19.7,19.7,19.7,19.7,19.7,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17
33,MARONAN ROAD_16550_id_371,Secondary Collector,seal,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,7.06,7.06,7.06,7.06
34,GALLAGHER DR_0_id_3989,Secondary Collector,seal,8.4,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.76,4.76,4.76
35,BEACH ROAD EAST_300_id_5069,Primary Collector,seal,13.7,13.7,13.7,13.7,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,7.92
36,LARK PLACE_5_id_2082,Low Volume,ac,17.9,17.9,17.9,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.75,9.75
37,KOTARE LANE_126_id_5715,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
38,MEANDER DRIVE_577_id_385,Low Volume,ac,24.9,24.9,24.9,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97,14.97
39,WIGRAM RD1_1200_id_2621,Arterial,seal,7.46,7.46,7.46,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57
40,RICHARD PEARSE A.L._8_id_1043,Low Volume,seal,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,11.85,11.85,11.85,11.85
41,WICKHAM PLACE_178_id_663,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4
42,AITKEN STREET_681_id_8,Access,seal,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,10.93,10.93,10.93,10.93,10.93,10.93,10.93
43,OWLES TCE_388_id_1819,Primary Collector,seal,9.14,9.14,9.14,9.14,9.14,9.14,9.14,9.14,8.01,8.01,8.01,8.01,8.01,8.01,8.01,8.01
44,HOODS ROAD_99_id_288,Secondary Collector,seal,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15
45,THE PARADE_00000,Access,seal,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,8.99,8.99,8.99,8.99,8.99,8.99
46,TAYLOR STREET (TU)_0_id_922,Access,seal,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,5.14,4.77,4.77,4.77,4.77,4.77,4.77,4.77
47,KAIMANAWA STREET_215_id_268,Access,seal,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
48,FORTUNE LANE_00000,Low Volume,ac,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,14.89,14.89,14.89,14.89
49,HASSALL STREET_851_id_390,Primary Collector,ac,10.2,10.2,10.2,10.2,10.2,10.2,10.2,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07,9.07
50,SANDHURST DRIVE_433_id_1031,Arterial,ac,8.82,8.82,8.82,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78,8.78
51,JUNCTION ROAD_2820_id_313,Access,seal,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
52,TRIPP SETTLEMENT ROAD_5850_id_953,Access,seal,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,3.59,3.59,3.59,3.59,3.59
53,QUARRY ROAD_9200_id_487,Low Volume,seal,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6
54,OBAN ROAD_15_id_426,Access,seal,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08,11.08
55,PEEL FOREST ROAD_10884_id_209,Secondary Collector,seal,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,8.76,7.68,7.68,7.68,7.68,7.68,7.68
56,TAIEPA RD_895_id_5154,Access,seal,3.72,3.72,3.72,3.72,3.72,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.31,3.25,3.25
57,WALTHAM RD 3 EAST_298_id_2553,Regional,ac,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,8.76,8.76,8.76,8.76,8.76
58,CHAPMAN STREET (METHVEN)_100_id_113,Access,seal,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,12.98,12.98,12.98,12.98,12.98,12.98
59,MOFFAT ROAD_618_id_397,Regional,ac,8.74,8.74,8.74,8.74,8.74,8.74,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66,8.66
