elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
33,MARONAN ROAD_16550_id_371,Secondary Collector,seal,5,5.26,5.519,5.778,6.036,6.292,6.547,6.823,7.116,7.434,7.781,8.16,6.08,6.334,6.587,6.84
34,GALLAGHER DR_0_id_3989,Secondary Collector,seal,4,4,4.182,4.364,4.545,4.726,4.906,5.101,5.318,5.562,5.837,6.15,6.514,5.257,5.435,5.613
35,BEACH ROAD EAST_300_id_5069,Primary Collector,seal,4,4.157,4.327,4.164,4.319,4.474,4.629,4.783,4.937,5.092,5.248,5.402,5.568,5.755,4.877,5.029
36,LARK PLACE_5_id_2082,Low Volume,ac,4,4.11,4.227,4.352,4.488,4.636,4.798,4.976,5.174,5.396,5.651,5.951,6.324,6.8,7.427,8.237
37,KOTARE LANE_126_id_5715,Low Volume,ac,4,4.11,4.219,4.329,4.437,4.546,4.654,4.762,4.87,4.977,5.083,5.199,5.323,5.457,5.603,5.764
38,MEANDER DRIVE_577_id_385,Low Volume,ac,4,4.099,4.204,4.316,4.438,4.571,4.717,4.878,5.057,5.257,5.493,5.775,6.128,6.583,7.187,7.982
39,WIGRAM RD1_1200_id_2621,Arterial,seal,4.95,5.222,5.515,4.758,4.987,5.221,5.456,5.69,5.925,6.162,6.4,6.66,6.951,7.293,5.647,5.872
40,RICHARD PEARSE A.L._8_id_1043,Low Volume,seal,6.5,6.712,6.921,7.129,7.336,7.544,7.752,7.96,8.166,8.372,8.576,8.778,8.978,9.176,9.371,6.686
41,WICKHAM PLACE_178_id_663,Low Volume,ac,4.5,4.58,4.655,4.725,4.791,4.851,4.907,4.959,5.008,5.062,5.121,5.185,5.257,5.34,5.437,5.547
42,AITKEN STREET_681_id_8,Access,seal,4.675,4.858,5.055,5.267,5.497,5.748,4.874,5.056,5.237,5.417,5.598,5.778,5.958,6.139,6.32,6.501
43,OWLES TCE_388_id_1819,Primary Collector,seal,4.475,4.636,4.797,4.955,5.113,5.27,5.426,5.58,4.79,4.947,5.104,5.26,5.415,5.57,5.723,5.877
44,HOODS ROAD_99_id_288,Secondary Collector,seal,5.55,4.775,4.955,5.141,5.327,5.513,5.698,5.886,6.073,6.262,6.449,6.652,5.326,5.503,5.684,5.865
45,THE PARADE_00000,Access,seal,5.5,5.691,5.882,6.07,6.257,6.444,6.632,6.835,7.054,7.291,7.55,7.831,5.916,6.101,6.286,6.471
46,TAYLOR STREET (TU)_0_id_922,Access,seal,5,5.191,5.381,5.589,5.813,6.056,6.32,6.607,5.304,5.492,5.679,5.867,6.055,6.244,6.447,6.67
47,KAIMANAWA STREET_215_id_268,Access,seal,4.45,4.225,4.415,4.607,4.89,5.213,5.588,6.036,6.588,7.303,8.248,9.423,10.801,7.401,7.587,7.776
48,FORTUNE LANE_00000,Low Volume,ac,5,5.108,5.215,5.321,5.428,5.534,5.639,5.744,5.848,5.951,6.054,6.155,6.264,6.381,6.505,6.64
49,HASSALL STREET_851_id_390,Primary Collector,ac,4.275,4.343,4.42,4.509,4.611,4.725,4.854,5.001,5.17,5.368,5.61,5.909,6.293,6.803,7.489,8.383
50,SANDHURST DRIVE_433_id_1031,Arterial,ac,4.5,4.567,4.644,4.729,4.824,4.928,5.039,5.158,5.287,5.43,5.599,5.808,6.081,6.447,6.96,7.692
51,JUNCTION ROAD_2820_id_313,Access,seal,5,5.273,5.563,5.876,6.217,6.588,6.993,5.497,5.767,6.037,6.307,6.576,6.845,7.116,7.388,7.676
52,TRIPP SETTLEMENT ROAD_5850_id_953,Access,seal,4.55,4.846,5.163,5.505,5.875,6.273,6.718,7.211,7.769,8.394,9.109,6.555,6.846,7.137,7.637,8.21
53,QUARRY ROAD_9200_id_487,Low Volume,seal,5.325,5.618,5.931,6.269,6.635,7.029,7.468,7.954,8.503,9.118,6.559,6.848,7.137,7.588,8.092,8.674
54,OBAN ROAD_15_id_426,Access,seal,4,4.195,4.388,4.58,4.771,4.961,5.153,5.359,5.582,5.824,6.087,5.043,5.233,5.422,5.611,5.799
