elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
60,MAYFIELD LANE_0_id_379,Low Volume,ac,18.7,19.7,20.7,21.7,22.7,23.7,24.7,25.7,26.7,27.7,28.7,29.7,30.7,31.7,32.7,33.7
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,0,1,2,3,4,5
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,2.3,3.3,4.3,5.3,6.3,7.3,8.3,9.3,0,1,2,3,4,5,6,7
63,INLAND RD_24440,Primary Collector,seal,5.1,6.1,7.1,8.1,9.1,10.1,11.1,0,1,2,3,4,5,6,7,8
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,9.6,10.6,11.6,12.6,13.6,14.6,15.6,16.6,17.6,18.6,19.6,20.6,0,1,2,3
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,2.4,3.4,4.4,5.4,6.4,7.4,8.4,9.4,10.4,11.4,12.4,13.4,14.4,15.4,16.4,17.4
66,MURCHISON DR_198_id_633,Access,seal,15.5,16.5,17.5,18.5,0,1,2,3,4,5,6,7,8,9,10,0
67,VOGEL ST_98_id_5652,Access,seal,15.1,16.1,17.1,18.1,0,1,2,3,4,5,6,7,8,9,10,11
68,DOWNS ROAD_624_id_260,Access,seal,3.6,4.6,5.6,6.6,7.6,8.6,9.6,10.6,11.6,12.6,13.6,14.6,15.6,16.6,17.6,18.6
69,BOWMONT ST_735_id_5257,Access,seal,3.1,4.1,5.1,6.1,7.1,8.1,9.1,0,1,2,3,4,5,6,7,8
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,26.7,27.7,28.7,29.7,30.7,31.7,32.7,33.7,34.7,35.7,36.7,37.7,38.7,39.7,40.7,41.7
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,10.6,0,1,2,3,4,5,6,7,8,9,0,1,2,3,4
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,21.9,22.9,23.9,24.9,0,1,2,3,4,5,6,7,8,9,10,0
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,14.6,15.6,16.6,17.6,18.6,19.6,20.6,21.6,22.6,23.6,24.6,0,0,1,2,3
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,6.8,7.8,8.8,9.8,10.8,11.8,12.8,13.8,14.8,15.8,16.8,0,1,2,3,4
75,ESK ST_697_id_5353,Secondary Collector,ac,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1,34.1,35.1,36.1,37.1,38.1
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,13.6,14.6,15.6,16.6,17.6,18.6,0,1,2,3,4,5,6,7,8,9
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,3.6,4.6,5.6,6.6,7.6,8.6,9.6,10.6,11.6,12.6,13.6,14.6,15.6,16.6,17.6,0
78,NURSERY DRIVE_405_id_441,Access,seal,23.6,24.6,25.6,26.6,27.6,28.6,29.6,0,1,2,3,4,5,6,7,8
79,O'HARA ST_251_id_5536,Secondary Collector,seal,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,0,1,2,3,4,5,6,7
80,REGENT STREET_6_id_491,Access,seal,8,9,10,11,12,0,1,2,3,4,5,6,7,8,9,10
81,RAKAIA RIVER ROAD_5756_id_494,Access,seal,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,0,1,2,3,4
82,ARUNDEL RAKAIA GORGE ROAD_44176_id_31,Primary Collector,seal,10.5,11.5,12.5,0,1,2,3,4,5,6,7,8,9,10,11,0
83,ARGYLE GROVE_00214,Low Volume,ac,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1
84,SELLIERA PLACE_0_id_1369,Low Volume,ac,9.6,10.6,11.6,12.6,13.6,14.6,15.6,16.6,17.6,18.6,19.6,20.6,21.6,22.6,23.6,24.6
85,FIELD STREET_00432,Secondary Collector,seal,27,28,0,1,2,3,4,5,6,7,8,9,10,11,0,1
86,HASS DRIVE_0_id_7108,Low Volume,ac,4.8,5.8,6.8,7.8,8.8,9.8,10.8,11.8,12.8,13.8,14.8,15.8,16.8,17.8,18.8,19.8
87,PRESTONS RD_4510_id_1934,Arterial,seal,23.2,0,1,2,3,4,5,6,7,8,9,10,0,1,2,3
88,SUMMIT RD_24806_id_2327,Access,seal,6.4,7.4,8.4,9.4,10.4,11.4,0,1,2,3,4,5,6,7,8,9
89,HERBERT STREET_802_id_139,Access,seal,14.4,15.4,16.4,17.4,0,1,2,3,4,5,6,7,8,9,10,11
90,POOLES ROAD_402_id_471,Secondary Collector,ac,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1
91,ACHILLES ST_330_id_2823,Secondary Collector,seal,26.6,0,1,2,3,4,5,6,7,0,1,2,3,4,5,6
92,CANAL ROAD_3000_id_151,Regional,seal,5.3,6.3,7.3,8.3,9.3,0,1,2,3,4,5,6,7,8,9,0
93,TAURIKURA DRIVE (WESTBOUND)_1397_id_2137,Arterial,ac,11.7,12.7,13.7,14.7,15.7,16.7,17.7,18.7,19.7,20.7,21.7,22.7,23.7,24.7,25.7,0
94,LOOKER ROAD_15970_id_1716,Low Volume,seal,15.3,16.3,17.3,18.3,19.3,20.3,21.3,22.3,23.3,24.3,25.3,0,1,2,3,4
95,STEWART ST_0_id_2297,Secondary Collector,seal,23.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
96,HARPER AVE 2 SOUTH_697_id_2778,Regional,seal,24,25,0,1,2,3,4,5,6,7,8,9,10,0,1,2
97,BUCKLANDS CRESCENT_164_id_1365,Low Volume,ac,4.9,5.9,6.9,7.9,8.9,9.9,10.9,11.9,12.9,13.9,14.9,15.9,16.9,17.9,18.9,19.9
