elem_index,area_name,onrc,surf_class,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
51,JUNCTION ROAD_2820_id_313,Access,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
52,TRIPP SETTLEMENT ROAD_5850_id_953,Access,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
53,QUARRY ROAD_9200_id_487,Low Volume,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
54,OBAN ROAD_15_id_426,Access,seal,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
55,PEEL FOREST ROAD_10884_id_209,Secondary Collector,seal,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
56,TAIEPA RD_895_id_5154,Access,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
57,WALTHAM RD 3 EAST_298_id_2553,Regional,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
58,CHAPMAN STREET (METHVEN)_100_id_113,Access,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
59,MOFFAT ROAD_618_id_397,Regional,ac,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
60,MAYFIELD LANE_0_id_379,Low Volume,ac,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
61,BRIDGE STREET (ASHBURTON)_1138_id_78,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
62,CALIFORNIA DRIVE_00168,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
63,INLAND RD_24440,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
64,RUSHFORD ROAD_2384_id_5018,Low Volume,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
65,LOWER DOWNS ROAD_6798_id_354,Secondary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
66,MURCHISON DR_198_id_633,Access,seal,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
67,VOGEL ST_98_id_5652,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
68,DOWNS ROAD_624_id_260,Access,seal,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
69,BOWMONT ST_735_id_5257,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
70,KAIMAI VIEW DRIVE_23_id_1126,Low Volume,ac,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
71,LONGBEACH ROAD_6475_id_349,Secondary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
72,SHAKESPEARE AVENUE_00886,Primary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
73,SEAFIELD ROAD_7460_id_536,Primary Collector,seal,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
74,BEACONSFIELD FLAT ROAD_1800_id_65,Low Volume,seal,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
75,ESK ST_697_id_5353,Secondary Collector,ac,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
76,LISMORE MAYFIELD ROAD_680_id_345,Secondary Collector,seal,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
77,SYLVAN ST_0_id_2341,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
78,NURSERY DRIVE_405_id_441,Access,seal,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
79,O'HARA ST_251_id_5536,Secondary Collector,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
80,REGENT STREET_6_id_491,Access,seal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
